iteration	evaluations	runtime[s]	Bloques_Colocados-MAX[256][MAX]
74765	1869125	59.541	26
74766	1869150	59.542	26
74767	1869175	59.543	26
74768	1869200	59.543	26
74769	1869225	59.544	26
74770	1869250	59.545	26
74771	1869275	59.546	26
74772	1869300	59.548	26
74773	1869325	59.549	26
74774	1869350	59.55	26
74775	1869375	59.55	26
74776	1869400	59.551	26
74777	1869425	59.552	26
74778	1869450	59.553	26
74779	1869475	59.554	26
74780	1869500	59.554	26
74781	1869525	59.555	26
74782	1869550	59.556	26
74783	1869575	59.557	26
74784	1869600	59.557	26
74785	1869625	59.558	26
74786	1869650	59.559	26
74787	1869675	59.56	26
74788	1869700	59.561	26
74789	1869725	59.561	26
74790	1869750	59.562	26
74791	1869775	59.563	26
74792	1869800	59.564	26
74793	1869825	59.564	26
74794	1869850	59.565	26
74795	1869875	59.566	26
74796	1869900	59.567	26
74797	1869925	59.567	26
74798	1869950	59.568	26
74799	1869975	59.569	26
74800	1870000	59.569	26
74801	1870025	59.57	26
74802	1870050	59.571	26
74803	1870075	59.572	26
74804	1870100	59.572	26
74805	1870125	59.573	26
74806	1870150	59.574	26
74807	1870175	59.574	26
74808	1870200	59.575	26
74809	1870225	59.576	26
74810	1870250	59.577	26
74811	1870275	59.577	26
74812	1870300	59.578	26
74813	1870325	59.579	26
74814	1870350	59.58	26
74815	1870375	59.58	26
74816	1870400	59.581	26
74817	1870425	59.582	26
74818	1870450	59.582	26
74819	1870475	59.583	26
74820	1870500	59.584	26
74821	1870525	59.585	26
74822	1870550	59.585	26
74823	1870575	59.586	26
74824	1870600	59.587	26
74825	1870625	59.588	26
74826	1870650	59.588	26
74827	1870675	59.589	26
74828	1870700	59.59	26
74829	1870725	59.591	26
74830	1870750	59.592	26
74831	1870775	59.592	26
74832	1870800	59.593	26
74833	1870825	59.594	26
74834	1870850	59.594	26
74835	1870875	59.595	26
74836	1870900	59.596	26
74837	1870925	59.597	26
74838	1870950	59.597	26
74839	1870975	59.598	26
74840	1871000	59.599	26
74841	1871025	59.599	26
74842	1871050	59.6	26
74843	1871075	59.601	26
74844	1871100	59.602	26
74845	1871125	59.602	26
74846	1871150	59.603	26
74847	1871175	59.604	26
74848	1871200	59.605	26
74849	1871225	59.605	26
74850	1871250	59.606	26
74851	1871275	59.607	26
74852	1871300	59.608	26
74853	1871325	59.608	26
74854	1871350	59.609	26
74855	1871375	59.61	26
74856	1871400	59.611	26
74857	1871425	59.611	26
74858	1871450	59.612	26
74859	1871475	59.613	26
74860	1871500	59.613	26
74861	1871525	59.614	26
74862	1871550	59.615	26
74863	1871575	59.616	26
74864	1871600	59.616	26
74865	1871625	59.617	26
74866	1871650	59.618	26
74867	1871675	59.619	26
74868	1871700	59.619	26
74869	1871725	59.62	26
74870	1871750	59.621	26
74871	1871775	59.621	26
74872	1871800	59.622	26
74873	1871825	59.623	26
74874	1871850	59.624	26
74875	1871875	59.624	26
74876	1871900	59.625	26
74877	1871925	59.626	26
74878	1871950	59.627	26
74879	1871975	59.627	26
74880	1872000	59.628	26
74881	1872025	59.629	26
74882	1872050	59.629	26
74883	1872075	59.63	26
74884	1872100	59.631	26
74885	1872125	59.632	26
74886	1872150	59.633	26
74887	1872175	59.634	26
74888	1872200	59.635	26
74889	1872225	59.635	26
74890	1872250	59.636	26
74891	1872275	59.637	26
74892	1872300	59.638	26
74893	1872325	59.638	26
74894	1872350	59.639	26
74895	1872375	59.64	26
74896	1872400	59.64	26
74897	1872425	59.641	26
74898	1872450	59.642	26
74899	1872475	59.643	26
74900	1872500	59.643	26
74901	1872525	59.644	26
74902	1872550	59.645	26
74903	1872575	59.646	26
74904	1872600	59.646	26
74905	1872625	59.647	26
74906	1872650	59.648	26
74907	1872675	59.649	26
74908	1872700	59.649	26
74909	1872725	59.65	26
74910	1872750	59.651	26
74911	1872775	59.651	26
74912	1872800	59.652	26
74913	1872825	59.653	26
74914	1872850	59.654	26
74915	1872875	59.654	26
74916	1872900	59.655	26
74917	1872925	59.656	26
74918	1872950	59.657	26
74919	1872975	59.657	26
74920	1873000	59.658	26
74921	1873025	59.659	26
74922	1873050	59.66	26
74923	1873075	59.661	26
74924	1873100	59.661	26
74925	1873125	59.662	26
74926	1873150	59.663	26
74927	1873175	59.664	26
74928	1873200	59.664	26
74929	1873225	59.665	26
74930	1873250	59.666	26
74931	1873275	59.667	26
74932	1873300	59.667	26
74933	1873325	59.668	26
74934	1873350	59.669	26
74935	1873375	59.67	26
74936	1873400	59.67	26
74937	1873425	59.671	26
74938	1873450	59.672	26
74939	1873475	59.673	26
74940	1873500	59.673	26
74941	1873525	59.674	26
74942	1873550	59.675	26
74943	1873575	59.675	26
74944	1873600	59.676	26
74945	1873625	59.677	26
74946	1873650	59.678	26
74947	1873675	59.678	26
74948	1873700	59.679	26
74949	1873725	59.68	26
74950	1873750	59.681	26
74951	1873775	59.681	26
74952	1873800	59.682	26
74953	1873825	59.683	26
74954	1873850	59.684	26
74955	1873875	59.684	26
74956	1873900	59.685	26
74957	1873925	59.686	26
74958	1873950	59.686	26
74959	1873975	59.687	26
74960	1874000	59.688	26
74961	1874025	59.689	26
74962	1874050	59.689	26
74963	1874075	59.69	26
74964	1874100	59.691	26
74965	1874125	59.692	26
74966	1874150	59.692	26
74967	1874175	59.693	26
74968	1874200	59.694	26
74969	1874225	59.695	26
74970	1874250	59.695	26
74971	1874275	59.696	26
74972	1874300	59.698	26
74973	1874325	59.699	26
74974	1874350	59.7	26
74975	1874375	59.7	26
74976	1874400	59.701	26
74977	1874425	59.702	26
74978	1874450	59.703	26
74979	1874475	59.703	26
74980	1874500	59.704	26
74981	1874525	59.705	26
74982	1874550	59.706	26
74983	1874575	59.706	26
74984	1874600	59.707	26
74985	1874625	59.708	26
74986	1874650	59.709	26
74987	1874675	59.709	26
74988	1874700	59.71	26
74989	1874725	59.711	26
74990	1874750	59.712	26
74991	1874775	59.713	26
74992	1874800	59.714	26
74993	1874825	59.714	26
74994	1874850	59.715	26
74995	1874875	59.716	26
74996	1874900	59.717	26
74997	1874925	59.717	26
74998	1874950	59.718	26
74999	1874975	59.719	26
75000	1875000	59.72	26
75001	1875025	59.72	26
75002	1875050	59.721	26
75003	1875075	59.722	26
75004	1875100	59.723	26
75005	1875125	59.723	26
75006	1875150	59.724	26
75007	1875175	59.725	26
75008	1875200	59.726	26
75009	1875225	59.726	26
75010	1875250	59.727	26
75011	1875275	59.728	26
75012	1875300	59.729	26
75013	1875325	59.729	26
75014	1875350	59.73	26
75015	1875375	59.731	26
75016	1875400	59.731	26
75017	1875425	59.732	26
75018	1875450	59.733	26
75019	1875475	59.734	26
75020	1875500	59.734	26
75021	1875525	59.735	26
75022	1875550	59.736	26
75023	1875575	59.737	26
75024	1875600	59.737	26
75025	1875625	59.738	26
75026	1875650	59.739	26
75027	1875675	59.739	26
75028	1875700	59.74	26
75029	1875725	59.741	26
75030	1875750	59.742	26
75031	1875775	59.742	26
75032	1875800	59.743	26
75033	1875825	59.744	26
75034	1875850	59.745	26
75035	1875875	59.745	26
75036	1875900	59.746	26
75037	1875925	59.747	26
75038	1875950	59.747	26
75039	1875975	59.748	26
75040	1876000	59.749	26
75041	1876025	59.75	26
75042	1876050	59.75	26
75043	1876075	59.751	26
75044	1876100	59.752	26
75045	1876125	59.753	26
75046	1876150	59.754	26
75047	1876175	59.755	26
75048	1876200	59.755	26
75049	1876225	59.756	26
75050	1876250	59.757	26
75051	1876275	59.758	26
75052	1876300	59.758	26
75053	1876325	59.759	26
75054	1876350	59.76	26
75055	1876375	59.761	26
75056	1876400	59.762	26
75057	1876425	59.762	26
75058	1876450	59.763	26
75059	1876475	59.764	26
75060	1876500	59.764	26
75061	1876525	59.765	26
75062	1876550	59.766	26
75063	1876575	59.767	26
75064	1876600	59.767	26
75065	1876625	59.768	26
75066	1876650	59.769	26
75067	1876675	59.77	26
75068	1876700	59.77	26
75069	1876725	59.771	26
75070	1876750	59.772	26
75071	1876775	59.773	26
75072	1876800	59.773	26
75073	1876825	59.774	26
75074	1876850	59.775	26
75075	1876875	59.776	26
75076	1876900	59.776	26
75077	1876925	59.777	26
75078	1876950	59.778	26
75079	1876975	59.779	26
75080	1877000	59.779	26
75081	1877025	59.78	26
75082	1877050	59.781	26
75083	1877075	59.781	26
75084	1877100	59.782	26
75085	1877125	59.783	26
75086	1877150	59.784	26
75087	1877175	59.784	26
75088	1877200	59.785	26
75089	1877225	59.786	26
75090	1877250	59.787	26
75091	1877275	59.787	26
75092	1877300	59.788	26
75093	1877325	59.789	26
75094	1877350	59.789	26
75095	1877375	59.79	26
75096	1877400	59.791	26
75097	1877425	59.792	26
75098	1877450	59.793	26
75099	1877475	59.794	26
75100	1877500	59.794	26
75101	1877525	59.795	26
75102	1877550	59.796	26
75103	1877575	59.797	26
75104	1877600	59.797	26
75105	1877625	59.798	26
75106	1877650	59.799	26
75107	1877675	59.799	26
75108	1877700	59.8	26
75109	1877725	59.801	26
75110	1877750	59.802	26
75111	1877775	59.802	26
75112	1877800	59.803	26
75113	1877825	59.804	26
75114	1877850	59.805	26
75115	1877875	59.805	26
75116	1877900	59.806	26
75117	1877925	59.807	26
75118	1877950	59.808	26
75119	1877975	59.808	26
75120	1878000	59.809	26
75121	1878025	59.81	26
75122	1878050	59.811	26
75123	1878075	59.811	26
75124	1878100	59.812	26
75125	1878125	59.813	26
75126	1878150	59.813	26
75127	1878175	59.814	26
75128	1878200	59.815	26
75129	1878225	59.816	26
75130	1878250	59.816	26
75131	1878275	59.817	26
75132	1878300	59.818	26
75133	1878325	59.819	26
75134	1878350	59.819	26
75135	1878375	59.82	26
75136	1878400	59.821	26
75137	1878425	59.822	26
75138	1878450	59.823	26
75139	1878475	59.823	26
75140	1878500	59.824	26
75141	1878525	59.825	26
75142	1878550	59.826	26
75143	1878575	59.826	26
75144	1878600	59.827	26
75145	1878625	59.828	26
75146	1878650	59.828	26
75147	1878675	59.829	26
75148	1878700	59.83	26
75149	1878725	59.831	26
75150	1878750	59.831	26
75151	1878775	59.832	26
75152	1878800	59.833	26
75153	1878825	59.834	26
75154	1878850	59.835	26
75155	1878875	59.835	26
75156	1878900	59.836	26
75157	1878925	59.837	26
75158	1878950	59.838	26
75159	1878975	59.838	26
75160	1879000	59.839	26
75161	1879025	59.84	26
75162	1879050	59.84	26
75163	1879075	59.841	26
75164	1879100	59.842	26
75165	1879125	59.843	26
75166	1879150	59.843	26
75167	1879175	59.844	26
75168	1879200	59.845	26
75169	1879225	59.846	26
75170	1879250	59.846	26
75171	1879275	59.847	26
75172	1879300	59.849	26
75173	1879325	59.85	26
75174	1879350	59.851	26
75175	1879375	59.851	26
75176	1879400	59.852	26
75177	1879425	59.853	26
75178	1879450	59.854	26
75179	1879475	59.854	26
75180	1879500	59.855	26
75181	1879525	59.856	26
75182	1879550	59.856	26
75183	1879575	59.857	26
75184	1879600	59.858	26
75185	1879625	59.859	26
75186	1879650	59.86	26
75187	1879675	59.86	26
75188	1879700	59.861	26
75189	1879725	59.862	26
75190	1879750	59.863	26
75191	1879775	59.863	26
75192	1879800	59.864	26
75193	1879825	59.865	26
75194	1879850	59.865	26
75195	1879875	59.866	26
75196	1879900	59.867	26
75197	1879925	59.868	26
75198	1879950	59.868	26
75199	1879975	59.869	26
75200	1880000	59.87	26
75201	1880025	59.871	26
75202	1880050	59.871	26
75203	1880075	59.873	26
75204	1880100	59.873	26
75205	1880125	59.874	26
75206	1880150	59.875	26
75207	1880175	59.876	26
75208	1880200	59.876	26
75209	1880225	59.877	26
75210	1880250	59.878	26
75211	1880275	59.878	26
75212	1880300	59.879	26
75213	1880325	59.88	26
75214	1880350	59.881	26
75215	1880375	59.881	26
75216	1880400	59.882	26
75217	1880425	59.883	26
75218	1880450	59.883	26
75219	1880475	59.884	26
75220	1880500	59.885	26
75221	1880525	59.886	26
75222	1880550	59.886	26
75223	1880575	59.887	26
75224	1880600	59.888	26
75225	1880625	59.889	26
75226	1880650	59.889	26
75227	1880675	59.89	26
75228	1880700	59.891	26
75229	1880725	59.892	26
75230	1880750	59.892	26
75231	1880775	59.893	26
75232	1880800	59.894	26
75233	1880825	59.894	26
75234	1880850	59.895	26
75235	1880875	59.896	26
75236	1880900	59.897	26
75237	1880925	59.897	26
75238	1880950	59.898	26
75239	1880975	59.899	26
75240	1881000	59.9	26
75241	1881025	59.9	26
75242	1881050	59.901	26
75243	1881075	59.902	26
75244	1881100	59.902	26
75245	1881125	59.903	26
75246	1881150	59.904	26
75247	1881175	59.905	26
75248	1881200	59.905	26
75249	1881225	59.906	26
75250	1881250	59.907	26
75251	1881275	59.908	26
75252	1881300	59.908	26
75253	1881325	59.909	26
75254	1881350	59.91	26
75255	1881375	59.91	26
75256	1881400	59.911	26
75257	1881425	59.912	26
75258	1881450	59.913	26
75259	1881475	59.914	26
75260	1881500	59.915	26
75261	1881525	59.915	26
75262	1881550	59.916	26
75263	1881575	59.917	26
75264	1881600	59.918	26
75265	1881625	59.918	26
75266	1881650	59.919	26
75267	1881675	59.92	26
75268	1881700	59.92	26
75269	1881725	59.921	26
75270	1881750	59.922	26
75271	1881775	59.923	26
75272	1881800	59.923	26
75273	1881825	59.924	26
75274	1881850	59.925	26
75275	1881875	59.926	26
75276	1881900	59.926	26
75277	1881925	59.927	26
75278	1881950	59.928	26
75279	1881975	59.929	26
75280	1882000	59.929	26
75281	1882025	59.93	26
75282	1882050	59.931	26
75283	1882075	59.932	26
75284	1882100	59.932	26
75285	1882125	59.933	26
75286	1882150	59.934	26
75287	1882175	59.934	26
75288	1882200	59.935	26
75289	1882225	59.936	26
75290	1882250	59.937	26
75291	1882275	59.937	26
75292	1882300	59.938	26
75293	1882325	59.939	26
75294	1882350	59.94	26
75295	1882375	59.94	26
75296	1882400	59.941	26
75297	1882425	59.942	26
75298	1882450	59.943	26
75299	1882475	59.943	26
75300	1882500	59.944	26
75301	1882525	59.945	26
75302	1882550	59.946	26
75303	1882575	59.946	26
75304	1882600	59.947	26
75305	1882625	59.948	26
75306	1882650	59.949	26
75307	1882675	59.949	26
75308	1882700	59.95	26
75309	1882725	59.951	26
75310	1882750	59.952	26
75311	1882775	59.953	26
75312	1882800	59.953	26
75313	1882825	59.954	26
75314	1882850	59.955	26
75315	1882875	59.956	26
75316	1882900	59.956	26
75317	1882925	59.957	26
75318	1882950	59.958	26
75319	1882975	59.959	26
75320	1883000	59.959	26
75321	1883025	59.96	26
75322	1883050	59.961	26
75323	1883075	59.962	26
75324	1883100	59.963	26
75325	1883125	59.963	26
75326	1883150	59.964	26
75327	1883175	59.965	26
75328	1883200	59.965	26
75329	1883225	59.966	26
75330	1883250	59.967	26
75331	1883275	59.968	26
75332	1883300	59.968	26
75333	1883325	59.969	26
75334	1883350	59.97	26
75335	1883375	59.971	26
75336	1883400	59.976	26
75337	1883425	59.977	26
75338	1883450	59.977	26
75339	1883475	59.978	26
75340	1883500	59.979	26
75341	1883525	59.98	26
75342	1883550	59.98	26
75343	1883575	59.981	26
75344	1883600	59.982	26
75345	1883625	59.983	26
75346	1883650	59.983	26
75347	1883675	59.984	26
75348	1883700	59.985	26
75349	1883725	59.985	26
75350	1883750	59.986	26
75351	1883775	59.987	26
75352	1883800	59.988	26
75353	1883825	59.988	26
75354	1883850	59.989	26
75355	1883875	59.99	26
75356	1883900	59.991	26
75357	1883925	59.991	26
75358	1883950	59.992	26
75359	1883975	59.993	26
75360	1884000	59.994	26
75361	1884025	59.995	26
75362	1884050	59.996	26
75363	1884075	59.996	26
75364	1884100	59.997	26
75365	1884125	59.998	26
75366	1884150	59.999	26
75367	1884175	59.999	26
75368	1884200	60.0	26
75369	1884225	60.001	26
75370	1884250	60.002	26
75371	1884275	60.004	26
75372	1884300	60.004	26
75373	1884325	60.005	26
75374	1884350	60.006	26
75375	1884375	60.007	26
75376	1884400	60.007	26
75377	1884425	60.008	26
75378	1884450	60.009	26
75379	1884475	60.01	26
75380	1884500	60.01	26
75381	1884525	60.011	26
75382	1884550	60.012	26
75383	1884575	60.013	26
75384	1884600	60.013	26
75385	1884625	60.014	26
75386	1884650	60.015	26
75387	1884675	60.016	26
75388	1884700	60.016	26
75389	1884725	60.017	26
75390	1884750	60.018	26
75391	1884775	60.019	26
75392	1884800	60.019	26
75393	1884825	60.02	26
75394	1884850	60.021	26
75395	1884875	60.021	26
75396	1884900	60.022	26
75397	1884925	60.023	26
75398	1884950	60.024	26
75399	1884975	60.024	26
75400	1885000	60.025	26
75401	1885025	60.026	26
75402	1885050	60.026	26
75403	1885075	60.027	26
75404	1885100	60.028	26
75405	1885125	60.029	26
75406	1885150	60.029	26
75407	1885175	60.03	26
75408	1885200	60.031	26
75409	1885225	60.032	26
75410	1885250	60.033	26
75411	1885275	60.034	26
75412	1885300	60.035	26
75413	1885325	60.035	26
75414	1885350	60.036	26
75415	1885375	60.037	26
75416	1885400	60.038	26
75417	1885425	60.038	26
75418	1885450	60.039	26
75419	1885475	60.04	26
75420	1885500	60.04	26
75421	1885525	60.041	26
75422	1885550	60.042	26
75423	1885575	60.043	26
75424	1885600	60.044	26
75425	1885625	60.045	26
75426	1885650	60.045	26
75427	1885675	60.046	26
75428	1885700	60.047	26
75429	1885725	60.048	26
75430	1885750	60.048	26
75431	1885775	60.049	26
75432	1885800	60.05	26
75433	1885825	60.05	26
75434	1885850	60.051	26
75435	1885875	60.052	26
75436	1885900	60.053	26
75437	1885925	60.053	26
75438	1885950	60.054	26
75439	1885975	60.055	26
75440	1886000	60.056	26
75441	1886025	60.056	26
75442	1886050	60.057	26
75443	1886075	60.058	26
75444	1886100	60.059	26
75445	1886125	60.059	26
75446	1886150	60.061	26
75447	1886175	60.061	26
75448	1886200	60.062	26
75449	1886225	60.063	26
75450	1886250	60.063	26
75451	1886275	60.064	26
75452	1886300	60.065	26
75453	1886325	60.066	26
75454	1886350	60.066	26
75455	1886375	60.067	26
75456	1886400	60.068	26
75457	1886425	60.069	26
75458	1886450	60.069	26
75459	1886475	60.07	26
75460	1886500	60.071	26
75461	1886525	60.072	26
75462	1886550	60.072	26
75463	1886575	60.073	26
75464	1886600	60.074	26
75465	1886625	60.075	26
75466	1886650	60.076	26
75467	1886675	60.077	26
75468	1886700	60.077	26
75469	1886725	60.078	26
75470	1886750	60.079	26
75471	1886775	60.08	26
75472	1886800	60.08	26
75473	1886825	60.081	26
75474	1886850	60.082	26
75475	1886875	60.082	26
75476	1886900	60.083	26
75477	1886925	60.084	26
75478	1886950	60.085	26
75479	1886975	60.085	26
75480	1887000	60.086	26
75481	1887025	60.087	26
75482	1887050	60.088	26
75483	1887075	60.088	26
75484	1887100	60.089	26
75485	1887125	60.09	26
75486	1887150	60.09	26
75487	1887175	60.091	26
75488	1887200	60.092	26
75489	1887225	60.093	26
75490	1887250	60.093	26
75491	1887275	60.094	26
75492	1887300	60.095	26
75493	1887325	60.096	26
75494	1887350	60.096	26
75495	1887375	60.097	26
75496	1887400	60.098	26
75497	1887425	60.098	26
75498	1887450	60.099	26
75499	1887475	60.1	26
75500	1887500	60.101	26
75501	1887525	60.101	26
75502	1887550	60.102	26
75503	1887575	60.103	26
75504	1887600	60.103	26
75505	1887625	60.104	26
75506	1887650	60.105	26
75507	1887675	60.106	26
75508	1887700	60.106	26
75509	1887725	60.107	26
75510	1887750	60.108	26
75511	1887775	60.109	26
75512	1887800	60.109	26
75513	1887825	60.11	26
75514	1887850	60.111	26
75515	1887875	60.111	26
75516	1887900	60.112	26
75517	1887925	60.113	26
75518	1887950	60.114	26
75519	1887975	60.115	26
75520	1888000	60.116	26
75521	1888025	60.116	26
75522	1888050	60.117	26
75523	1888075	60.118	26
75524	1888100	60.119	26
75525	1888125	60.119	26
75526	1888150	60.12	26
75527	1888175	60.121	26
75528	1888200	60.122	26
75529	1888225	60.122	26
75530	1888250	60.123	26
75531	1888275	60.124	26
75532	1888300	60.125	26
75533	1888325	60.125	26
75534	1888350	60.126	26
75535	1888375	60.127	26
75536	1888400	60.127	26
75537	1888425	60.128	26
75538	1888450	60.129	26
75539	1888475	60.13	26
75540	1888500	60.13	26
75541	1888525	60.131	26
75542	1888550	60.132	26
75543	1888575	60.133	26
75544	1888600	60.133	26
75545	1888625	60.134	26
75546	1888650	60.135	26
75547	1888675	60.135	26
75548	1888700	60.136	26
75549	1888725	60.137	26
75550	1888750	60.138	26
75551	1888775	60.138	26
75552	1888800	60.139	26
75553	1888825	60.14	26
75554	1888850	60.141	26
75555	1888875	60.141	26
75556	1888900	60.142	26
75557	1888925	60.143	26
75558	1888950	60.144	26
75559	1888975	60.144	26
75560	1889000	60.145	26
75561	1889025	60.146	26
75562	1889050	60.146	26
75563	1889075	60.147	26
75564	1889100	60.148	26
75565	1889125	60.149	26
75566	1889150	60.149	26
75567	1889175	60.15	26
75568	1889200	60.151	26
75569	1889225	60.151	26
75570	1889250	60.154	26
75571	1889275	60.155	26
75572	1889300	60.156	26
75573	1889325	60.157	26
75574	1889350	60.157	26
