iteration	evaluations	runtime[s]	Porción_Colocados-MAX[MAX]
611	15275	4.565	0.03099999949336052
612	15300	4.568	0.03099999949336052
613	15325	4.571	0.03099999949336052
614	15350	4.574	0.03099999949336052
615	15375	4.576	0.03099999949336052
616	15400	4.579	0.03099999949336052
617	15425	4.582	0.03099999949336052
618	15450	4.584	0.03099999949336052
619	15475	4.587	0.03099999949336052
620	15500	4.589	0.03099999949336052
621	15525	4.592	0.03099999949336052
622	15550	4.595	0.03099999949336052
623	15575	4.597	0.03099999949336052
624	15600	4.6	0.03099999949336052
625	15625	4.602	0.03099999949336052
626	15650	4.606	0.03200000151991844
627	15675	4.609	0.03200000151991844
628	15700	4.612	0.03200000151991844
629	15725	4.615	0.03200000151991844
630	15750	4.618	0.03200000151991844
631	15775	4.62	0.03200000151991844
632	15800	4.623	0.03200000151991844
633	15825	4.626	0.03200000151991844
634	15850	4.628	0.03200000151991844
635	15875	4.63	0.03200000151991844
636	15900	4.632	0.03200000151991844
637	15925	4.634	0.03200000151991844
638	15950	4.637	0.03200000151991844
639	15975	4.639	0.03200000151991844
640	16000	4.641	0.03200000151991844
641	16025	4.643	0.03200000151991844
642	16050	4.646	0.03200000151991844
643	16075	4.649	0.03200000151991844
644	16100	4.651	0.03200000151991844
645	16125	4.654	0.03200000151991844
646	16150	4.656	0.03200000151991844
647	16175	4.659	0.03200000151991844
648	16200	4.662	0.03200000151991844
649	16225	4.666	0.03200000151991844
650	16250	4.668	0.03200000151991844
651	16275	4.671	0.03200000151991844
652	16300	4.673	0.03200000151991844
653	16325	4.675	0.03200000151991844
654	16350	4.677	0.03200000151991844
655	16375	4.679	0.032999999821186066
656	16400	4.681	0.032999999821186066
657	16425	4.683	0.032999999821186066
658	16450	4.685	0.032999999821186066
659	16475	4.687	0.032999999821186066
660	16500	4.69	0.032999999821186066
661	16525	4.692	0.032999999821186066
662	16550	4.694	0.032999999821186066
663	16575	4.696	0.032999999821186066
664	16600	4.698	0.032999999821186066
665	16625	4.7	0.032999999821186066
666	16650	4.702	0.032999999821186066
667	16675	4.704	0.032999999821186066
668	16700	4.706	0.032999999821186066
669	16725	4.708	0.032999999821186066
670	16750	4.71	0.032999999821186066
671	16775	4.712	0.032999999821186066
672	16800	4.714	0.032999999821186066
673	16825	4.716	0.032999999821186066
674	16850	4.718	0.032999999821186066
675	16875	4.721	0.032999999821186066
676	16900	4.723	0.032999999821186066
677	16925	4.726	0.032999999821186066
678	16950	4.729	0.032999999821186066
679	16975	4.731	0.032999999821186066
680	17000	4.735	0.032999999821186066
681	17025	4.737	0.032999999821186066
682	17050	4.739	0.032999999821186066
683	17075	4.741	0.032999999821186066
684	17100	4.743	0.032999999821186066
685	17125	4.751	0.032999999821186066
686	17150	4.754	0.032999999821186066
687	17175	4.756	0.032999999821186066
688	17200	4.759	0.032999999821186066
689	17225	4.761	0.032999999821186066
690	17250	4.763	0.032999999821186066
691	17275	4.766	0.032999999821186066
692	17300	4.768	0.032999999821186066
693	17325	4.77	0.032999999821186066
694	17350	4.772	0.032999999821186066
695	17375	4.775	0.032999999821186066
696	17400	4.776	0.032999999821186066
697	17425	4.778	0.032999999821186066
698	17450	4.78	0.032999999821186066
699	17475	4.782	0.032999999821186066
700	17500	4.784	0.032999999821186066
701	17525	4.786	0.032999999821186066
702	17550	4.788	0.032999999821186066
703	17575	4.79	0.032999999821186066
704	17600	4.792	0.032999999821186066
705	17625	4.793	0.032999999821186066
706	17650	4.795	0.032999999821186066
707	17675	4.798	0.032999999821186066
708	17700	4.799	0.032999999821186066
709	17725	4.801	0.032999999821186066
710	17750	4.803	0.032999999821186066
711	17775	4.806	0.032999999821186066
712	17800	4.808	0.032999999821186066
713	17825	4.81	0.032999999821186066
714	17850	4.812	0.032999999821186066
715	17875	4.815	0.032999999821186066
716	17900	4.818	0.032999999821186066
717	17925	4.821	0.032999999821186066
718	17950	4.824	0.032999999821186066
719	17975	4.826	0.032999999821186066
720	18000	4.828	0.032999999821186066
721	18025	4.83	0.032999999821186066
722	18050	4.832	0.032999999821186066
723	18075	4.834	0.032999999821186066
724	18100	4.836	0.032999999821186066
725	18125	4.838	0.032999999821186066
726	18150	4.84	0.032999999821186066
727	18175	4.842	0.032999999821186066
728	18200	4.845	0.032999999821186066
729	18225	4.847	0.032999999821186066
730	18250	4.849	0.032999999821186066
731	18275	4.85	0.032999999821186066
732	18300	4.852	0.032999999821186066
733	18325	4.855	0.032999999821186066
734	18350	4.857	0.032999999821186066
735	18375	4.859	0.032999999821186066
736	18400	4.861	0.032999999821186066
737	18425	4.863	0.032999999821186066
738	18450	4.865	0.032999999821186066
739	18475	4.867	0.032999999821186066
740	18500	4.868	0.032999999821186066
741	18525	4.87	0.032999999821186066
742	18550	4.872	0.032999999821186066
743	18575	4.874	0.032999999821186066
744	18600	4.876	0.032999999821186066
745	18625	4.878	0.032999999821186066
746	18650	4.88	0.032999999821186066
747	18675	4.882	0.032999999821186066
748	18700	4.884	0.032999999821186066
749	18725	4.887	0.032999999821186066
750	18750	4.888	0.032999999821186066
751	18775	4.89	0.032999999821186066
752	18800	4.892	0.032999999821186066
753	18825	4.895	0.032999999821186066
754	18850	4.897	0.032999999821186066
755	18875	4.899	0.032999999821186066
756	18900	4.901	0.032999999821186066
757	18925	4.903	0.032999999821186066
758	18950	4.905	0.032999999821186066
759	18975	4.907	0.032999999821186066
760	19000	4.909	0.032999999821186066
761	19025	4.911	0.032999999821186066
762	19050	4.913	0.032999999821186066
763	19075	4.915	0.032999999821186066
764	19100	4.919	0.032999999821186066
765	19125	4.921	0.032999999821186066
766	19150	4.923	0.032999999821186066
767	19175	4.926	0.032999999821186066
768	19200	4.928	0.032999999821186066
769	19225	4.93	0.032999999821186066
770	19250	4.932	0.032999999821186066
