iteration	evaluations	runtime[s]	Porción_Colocados-MAX[MAX]
611	21385	2.473	0.01600000075995922
612	21420	2.485	0.01600000075995922
613	21455	2.488	0.01600000075995922
614	21490	2.49	0.01600000075995922
615	21525	2.493	0.01600000075995922
616	21560	2.495	0.01600000075995922
617	21595	2.498	0.01600000075995922
618	21630	2.501	0.01600000075995922
619	21665	2.503	0.01600000075995922
620	21700	2.506	0.01600000075995922
621	21735	2.509	0.01600000075995922
622	21770	2.511	0.01600000075995922
623	21805	2.514	0.01600000075995922
624	21840	2.517	0.01600000075995922
625	21875	2.519	0.01600000075995922
626	21910	2.522	0.01600000075995922
627	21945	2.524	0.01600000075995922
628	21980	2.527	0.01600000075995922
629	22015	2.53	0.01600000075995922
630	22050	2.532	0.01600000075995922
631	22085	2.535	0.01600000075995922
632	22120	2.538	0.01600000075995922
633	22155	2.541	0.01600000075995922
634	22190	2.544	0.01600000075995922
635	22225	2.547	0.01600000075995922
636	22260	2.549	0.01600000075995922
637	22295	2.552	0.01600000075995922
638	22330	2.555	0.01600000075995922
639	22365	2.557	0.01600000075995922
640	22400	2.56	0.01600000075995922
641	22435	2.563	0.01600000075995922
642	22470	2.566	0.01600000075995922
643	22505	2.568	0.01600000075995922
644	22540	2.571	0.01600000075995922
645	22575	2.573	0.01600000075995922
646	22610	2.576	0.01600000075995922
647	22645	2.579	0.01600000075995922
648	22680	2.581	0.01600000075995922
649	22715	2.584	0.01600000075995922
650	22750	2.586	0.01600000075995922
651	22785	2.589	0.01600000075995922
652	22820	2.592	0.01600000075995922
653	22855	2.595	0.01600000075995922
654	22890	2.597	0.01600000075995922
655	22925	2.6	0.01600000075995922
656	22960	2.602	0.01600000075995922
657	22995	2.605	0.01600000075995922
658	23030	2.607	0.01600000075995922
659	23065	2.61	0.01600000075995922
660	23100	2.612	0.01600000075995922
661	23135	2.615	0.01600000075995922
662	23170	2.618	0.01600000075995922
663	23205	2.62	0.01600000075995922
664	23240	2.623	0.01600000075995922
665	23275	2.625	0.01600000075995922
666	23310	2.629	0.01600000075995922
667	23345	2.631	0.01600000075995922
668	23380	2.634	0.01600000075995922
669	23415	2.636	0.01600000075995922
670	23450	2.639	0.01600000075995922
671	23485	2.642	0.01600000075995922
672	23520	2.645	0.01600000075995922
673	23555	2.647	0.01600000075995922
674	23590	2.65	0.01600000075995922
675	23625	2.652	0.01600000075995922
676	23660	2.655	0.01600000075995922
677	23695	2.658	0.01600000075995922
678	23730	2.662	0.01600000075995922
