iteration	evaluations	runtime[s]	Porción_Colocados-MAX[MAX]
562	14050	5.657	0.003000000026077032
563	14075	5.665	0.003000000026077032
564	14100	5.672	0.003000000026077032
565	14125	5.68	0.003000000026077032
566	14150	5.687	0.003000000026077032
567	14175	5.694	0.003000000026077032
568	14200	5.702	0.003000000026077032
569	14225	5.71	0.003000000026077032
570	14250	5.718	0.003000000026077032
571	14275	5.725	0.003000000026077032
572	14300	5.732	0.003000000026077032
573	14325	5.74	0.003000000026077032
574	14350	5.764	0.003000000026077032
575	14375	5.771	0.003000000026077032
576	14400	5.779	0.003000000026077032
577	14425	5.787	0.003000000026077032
578	14450	5.794	0.003000000026077032
579	14475	5.802	0.003000000026077032
580	14500	5.81	0.003000000026077032
581	14525	5.817	0.003000000026077032
582	14550	5.824	0.003000000026077032
583	14575	5.831	0.003000000026077032
584	14600	5.839	0.003000000026077032
585	14625	5.847	0.003000000026077032
586	14650	5.854	0.003000000026077032
587	14675	5.862	0.003000000026077032
588	14700	5.87	0.003000000026077032
589	14725	5.878	0.003000000026077032
590	14750	5.886	0.003000000026077032
591	14775	5.894	0.003000000026077032
592	14800	5.902	0.003000000026077032
593	14825	5.91	0.003000000026077032
594	14850	5.917	0.003000000026077032
595	14875	5.926	0.003000000026077032
596	14900	5.932	0.003000000026077032
597	14925	5.94	0.003000000026077032
598	14950	5.951	0.003000000026077032
599	14975	5.964	0.003000000026077032
600	15000	5.973	0.003000000026077032
601	15025	5.98	0.003000000026077032
602	15050	5.988	0.003000000026077032
603	15075	5.996	0.003000000026077032
604	15100	6.003	0.003000000026077032
605	15125	6.009	0.003000000026077032
606	15150	6.017	0.003000000026077032
607	15175	6.025	0.003000000026077032
608	15200	6.033	0.003000000026077032
609	15225	6.04	0.003000000026077032
610	15250	6.048	0.003000000026077032
611	15275	6.056	0.003000000026077032
612	15300	6.065	0.003000000026077032
613	15325	6.072	0.003000000026077032
614	15350	6.079	0.003000000026077032
615	15375	6.087	0.003000000026077032
616	15400	6.094	0.003000000026077032
617	15425	6.102	0.003000000026077032
618	15450	6.111	0.003000000026077032
619	15475	6.119	0.003000000026077032
620	15500	6.126	0.003000000026077032
621	15525	6.133	0.003000000026077032
622	15550	6.141	0.003000000026077032
623	15575	6.15	0.003000000026077032
624	15600	6.158	0.003000000026077032
625	15625	6.166	0.003000000026077032
626	15650	6.173	0.003000000026077032
627	15675	6.18	0.003000000026077032
628	15700	6.188	0.003000000026077032
629	15725	6.196	0.003000000026077032
630	15750	6.203	0.003000000026077032
631	15775	6.211	0.003000000026077032
632	15800	6.218	0.003000000026077032
633	15825	6.226	0.003000000026077032
634	15850	6.234	0.003000000026077032
635	15875	6.241	0.003000000026077032
636	15900	6.249	0.003000000026077032
637	15925	6.257	0.003000000026077032
638	15950	6.266	0.003000000026077032
639	15975	6.273	0.003000000026077032
640	16000	6.281	0.003000000026077032
641	16025	6.289	0.003000000026077032
642	16050	6.297	0.003000000026077032
643	16075	6.305	0.003000000026077032
644	16100	6.313	0.003000000026077032
645	16125	6.321	0.003000000026077032
646	16150	6.329	0.003000000026077032
647	16175	6.337	0.003000000026077032
648	16200	6.346	0.003000000026077032
649	16225	6.369	0.003000000026077032
650	16250	6.376	0.003000000026077032
651	16275	6.384	0.003000000026077032
652	16300	6.392	0.003000000026077032
653	16325	6.4	0.003000000026077032
654	16350	6.407	0.003000000026077032
655	16375	6.416	0.003000000026077032
656	16400	6.423	0.003000000026077032
657	16425	6.431	0.003000000026077032
658	16450	6.439	0.003000000026077032
659	16475	6.448	0.003000000026077032
660	16500	6.456	0.003000000026077032
661	16525	6.464	0.003000000026077032
662	16550	6.472	0.003000000026077032
663	16575	6.479	0.003000000026077032
664	16600	6.487	0.003000000026077032
665	16625	6.495	0.003000000026077032
666	16650	6.503	0.003000000026077032
667	16675	6.511	0.003000000026077032
668	16700	6.519	0.003000000026077032
669	16725	6.527	0.003000000026077032
670	16750	6.535	0.003000000026077032
671	16775	6.543	0.003000000026077032
672	16800	6.551	0.003000000026077032
673	16825	6.559	0.003000000026077032
674	16850	6.567	0.003000000026077032
675	16875	6.574	0.003000000026077032
676	16900	6.582	0.003000000026077032
677	16925	6.593	0.003000000026077032
678	16950	6.6	0.003000000026077032
679	16975	6.609	0.003000000026077032
680	17000	6.617	0.003000000026077032
681	17025	6.626	0.003000000026077032
682	17050	6.633	0.003000000026077032
683	17075	6.64	0.003000000026077032
684	17100	6.648	0.003000000026077032
685	17125	6.655	0.003000000026077032
686	17150	6.663	0.003000000026077032
687	17175	6.672	0.003000000026077032
688	17200	6.679	0.003000000026077032
689	17225	6.687	0.003000000026077032
690	17250	6.695	0.003000000026077032
691	17275	6.703	0.003000000026077032
692	17300	6.712	0.003000000026077032
693	17325	6.72	0.003000000026077032
694	17350	6.727	0.003000000026077032
695	17375	6.735	0.003000000026077032
696	17400	6.743	0.003000000026077032
697	17425	6.752	0.003000000026077032
698	17450	6.76	0.003000000026077032
699	17475	6.768	0.003000000026077032
700	17500	6.776	0.003000000026077032
701	17525	6.784	0.003000000026077032
702	17550	6.793	0.003000000026077032
703	17575	6.801	0.003000000026077032
704	17600	6.809	0.003000000026077032
705	17625	6.817	0.003000000026077032
706	17650	6.825	0.003000000026077032
707	17675	6.834	0.003000000026077032
708	17700	6.842	0.003000000026077032
709	17725	6.849	0.003000000026077032
710	17750	6.857	0.003000000026077032
711	17775	6.866	0.003000000026077032
712	17800	6.874	0.003000000026077032
713	17825	6.883	0.003000000026077032
714	17850	6.891	0.003000000026077032
715	17875	6.899	0.003000000026077032
716	17900	6.907	0.003000000026077032
717	17925	6.915	0.003000000026077032
718	17950	6.923	0.003000000026077032
719	17975	6.931	0.003000000026077032
720	18000	6.939	0.003000000026077032
721	18025	6.947	0.003000000026077032
722	18050	6.956	0.003000000026077032
723	18075	6.964	0.003000000026077032
724	18100	6.987	0.003000000026077032
725	18125	6.996	0.003000000026077032
726	18150	7.004	0.003000000026077032
727	18175	7.011	0.003000000026077032
728	18200	7.019	0.003000000026077032
729	18225	7.026	0.003000000026077032
730	18250	7.035	0.003000000026077032
731	18275	7.042	0.003000000026077032
732	18300	7.049	0.003000000026077032
733	18325	7.057	0.003000000026077032
734	18350	7.065	0.003000000026077032
735	18375	7.073	0.003000000026077032
736	18400	7.08	0.003000000026077032
737	18425	7.088	0.003000000026077032
738	18450	7.096	0.003000000026077032
739	18475	7.103	0.003000000026077032
740	18500	7.111	0.003000000026077032
741	18525	7.12	0.003000000026077032
742	18550	7.127	0.003000000026077032
743	18575	7.136	0.003000000026077032
744	18600	7.143	0.003000000026077032
745	18625	7.151	0.003000000026077032
746	18650	7.159	0.003000000026077032
747	18675	7.167	0.003000000026077032
748	18700	7.175	0.003000000026077032
749	18725	7.183	0.003000000026077032
750	18750	7.191	0.003000000026077032
751	18775	7.199	0.003000000026077032
752	18800	7.207	0.003000000026077032
753	18825	7.214	0.003000000026077032
754	18850	7.222	0.003000000026077032
755	18875	7.229	0.003000000026077032
756	18900	7.237	0.003000000026077032
757	18925	7.246	0.003000000026077032
758	18950	7.253	0.003000000026077032
759	18975	7.261	0.003000000026077032
760	19000	7.269	0.003000000026077032
761	19025	7.277	0.003000000026077032
762	19050	7.285	0.003000000026077032
763	19075	7.293	0.003000000026077032
764	19100	7.301	0.003000000026077032
765	19125	7.308	0.003000000026077032
766	19150	7.317	0.003000000026077032
767	19175	7.325	0.003000000026077032
768	19200	7.332	0.003000000026077032
